Date of Report,Longitude,Latitude,County,Sub-County,Ward,Village,Animals Affected,Signs of Disease,Total Number of Animals in the herd,Number Sick,Number Dead
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Dana,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",252,12,0
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Afya,Sheep,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",163,25,9
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,IDP Lafey ,Cattle,"[Difficulty breathing (Kushindwa Kupumua), Diarrhoea (Kuhara), Nasal discharges (Makamasi)]",104,15,3
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Afya,Sheep,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",158,18,8
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Dana,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",582,18,6
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Afya,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",187,29,8
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Dana,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",136,5,1
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Eladi,Cattle,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Diarrhoea (Kuhara), Nasal discharges (Makamasi)]",321,19,7
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Dana,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",367,29,13
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Afya,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",59,8,0
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,IDPLAFEY,Cattle,"[Diarrhoea (Kuhara), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",163,12,6
2026-08-10,0.0,0.0,Garissa,Garissa Township,Galbet,Soko Ngombe,Goats,[Lameness (Kushindwa kutembea)],12,1,0
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,Bula Dana ,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",528,32,15
2026-08-10,0.0,0.0,Mandera,Mandera South,Elwak South,IDP Lafey,Sheep,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",235,26,10
2026-08-10,38.1986351,0.5688296,Isiolo,Garbatulla,Kinna,Kulamawe ,Sheep,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua)]",236,10,0
2026-08-11,37.5935739,0.3881874,Isiolo,Isiolo,Ngare Mara,Attan,Cattle,[Abortions (Mimba Kutoka)],54,2,0
2026-08-09,40.1953244,4.0364039,Mandera,Banissa,Kiliwehiri,Birkan,Sheep,[Difficulty breathing (Kushindwa Kupumua)],45,20,9
2026-08-10,40.45672,-0.0292533333333333,Garissa,Fafi,Jarajila,Alinjugur,Goats,"[Discharge from the eyes (Machozi), Diarrhoea (Kuhara), Abortions (Mimba Kutoka)]",200,100,20
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",13,8,2
2026-08-08,40.1953244,4.0364039,Mandera,Banissa,Kiliwehiri,Achini,Camel,[Sudden Death (Kifo cha ghafla)],45,22,10
2026-08-10,41.8539148,3.9257028,Mandera,Mandera West,Takaba,Ardahalo,Sheep,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Pouring Saliva (Kumwaga mate), Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Wounds on Legs & mouth, Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi), Diarrhoea (Kuhara), Vomiting (kutapika), Loss of weight]",99,25,7
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",11,6,1
2026-08-11,41.4166894,3.3821027,Mandera,Lafey,Fino,Fino,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",50,30,20
2026-08-08,40.1953244,4.0364039,Mandera,Banissa,Kiliwehiri,Birkan,Camel,[Sudden Death (Kifo cha ghafla)],35,15,9
2026-08-08,0.0,0.0,Mandera,Banissa,Kiliwehiri,Bojigarse,Camel,[Sudden Death (Kifo cha ghafla)],50,27,14
2026-08-11,41.4166894,3.3821027,Mandera,Lafey,Fino,Fino,Camel,"[Pouring Saliva (Kumwaga mate), Skin swellings (uvimbe wa ngozi), Swollen glands]",50,30,20
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",15,9,1
2026-08-11,41.4166894,3.3821027,Mandera,Lafey,Fino,Shiekh Barrow,Sheep,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",50,30,20
2026-08-07,0.0,0.0,Mandera,Mandera East,Arabia,Farey,Cattle,[Lameness (Kushindwa kutembea)],52,9,5
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",12,8,2
2026-08-09,40.1953244,4.0364039,Mandera,Banissa,Kiliwehiri,Birkan,Goats,[Difficulty breathing (Kushindwa Kupumua)],130,40,22
2026-08-11,41.21722666666666,3.933088333333333,Mandera,Mandera North,Rhamu-Dimtu,Yabicho ,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",103,23,7
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",34,21,6
2026-08-11,37.6172031,0.4645997,Isiolo,Isiolo,Ngare Mara,Tractor ,Goats,[Diarrhoea (Kuhara)],66,4,0
2026-08-09,40.1953244,4.0364039,Mandera,Banissa,Kiliwehiri,Achini,Cattle,[Sudden Death (Kifo cha ghafla)],15,7,4
2026-08-11,38.7890786,1.2106292,Isiolo,Merti,Cherub,Shauri Yako,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Diarrhoea (Kuhara)]",18,4,2
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",4,3,1
2026-08-09,38.7890956,1.2106329,Isiolo,Merti,Cherub,Yato,Sheep,"[Lameness (Kushindwa kutembea), Loss of weight, Others]",13,5,2
2026-08-11,41.220011,3.9331366,Mandera,Mandera North,Rhamu,Rhamu ,Goats,"[Abortions (Mimba Kutoka), Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Swollen glands, Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi)]",203,14,2
2026-08-11,41.220011,3.9331366,Mandera,Mandera North,Rhamu,Rhamu ,Sheep,"[Pouring Saliva (Kumwaga mate), Nasal discharges (Makamasi), Diarrhoea (Kuhara), Discharge from the eyes (Machozi)]",63,16,1
2026-08-11,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,[Nasal discharges (Makamasi)],70,30,1
2026-08-11,41.220011,3.9331366,Mandera,Mandera North,Rhamu,Rhamu ,Camel,"[Lamess (Kushindwa kutembea), Skin swellings (uvimbe wa ngozi), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",56,4,0
2026-08-11,38.7890788,1.2106315,Isiolo,Merti,Cherub,Biyedimtu,Cattle,"[Lameness (Kushindwa kutembea), Wounds on Legs & mouth, Skin swellings (uvimbe wa ngozi)]",17,3,0
2026-08-11,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,[Diarrhoea (Kuhara)],90,20,0
2026-08-11,37.9736585,0.3150891,Isiolo,Garbatulla,Kinna,Kochi,Cattle,"[Bloody Faeces, Swollen glands, Nasal discharges (Makamasi), Others]",62,2,0
2026-08-11,41.220011,3.9331366,Mandera,Mandera North,Rhamu,Rhamu ,Chicken,"[Diarrhoea (Kuhara), Sudden Death (Kifo cha ghafla)]",29,11,3
2026-08-11,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",60,25,1
2026-08-11,0.0,0.0,Mandera,Mandera West,Takaba,Ardahalo ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",60,6,1
2026-08-02,0.0,0.0,Mandera,Mandera East,Arabia,Farey ,Goats,[Abortions (Mimba Kutoka)],100,10,2
2026-08-11,40.456561666666666,-0.0313633333333333,Garissa,Fafi,Jarajila,Almjugur,Goats,"[Abortions (Mimba Kutoka), Diarrhoea (Kuhara), Discharge from the eyes (Machozi)]",180,60,10
2026-08-11,41.8639597,3.9387298,Mandera,Banissa,Banissa,Domal ,Goats,[Nasal discharges (Makamasi)],300,6,1
2026-08-09,0.0,0.0,Mandera,Mandera East,Arabia,Farey ,Cattle,[Sudden Death (Kifo cha ghafla)],36,5,4
2026-08-11,41.8640528,3.9386536,Mandera,Banissa,Banissa,Handrak ,Goats,[Diarrhoea (Kuhara)],350,11,2
2026-08-10,0.0,0.0,Mandera,Mandera East,Arabia,Farey,Cattle,[Lameness (Kushindwa kutembea)],26,5,2
2026-08-10,0.0,0.0,Mandera,Mandera South,Kutulo,Kutulo ,Goats,[Difficulty breathing (Kushindwa Kupumua)],132,23,3
2026-08-08,0.0,0.0,Mandera,Mandera East,Arabia,Farey,Goats,[Difficulty breathing (Kushindwa Kupumua)],25,5,5
2026-08-11,36.9069049,0.5580728,Isiolo,Isiolo,Oldo/Nyiro,Parkuruk ,Dogs,"[Sudden Death (Kifo cha ghafla), Biting (Kuuma)]",3,2,1
2026-08-05,0.0,0.0,Mandera,Mandera East,Arabia,Farey ,Sheep,[Abortions (Mimba Kutoka)],50,2,1
2026-08-05,0.0,0.0,Mandera,Mandera East,Arabia,Farey ,Sheep,[Abortions (Mimba Kutoka)],13,0,0
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",14,8,2
2026-08-04,0.0,0.0,Mandera,Mandera East,Arabia,Farey,Sheep,[Abortions (Mimba Kutoka)],115,15,5
2026-08-05,0.0,0.0,Mandera,Mandera East,Arabia,Farey ,Goats,[Abortions (Mimba Kutoka)],12,0,0
2026-08-12,0.0,0.0,Mandera,Mandera East,Arabia,Hegalow,Goats,"[Sudden Death (Kifo cha ghafla), Lameness (Kushindwa kutembea)]",180,90,35
2026-08-11,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",5,3,1
2026-08-12,0.0,0.0,Mandera,Mandera South,Kutulo,Kutulo ,Goats,[Abortions (Mimba Kutoka)],83,6,0
2026-08-12,41.8585041,3.9370612,Mandera,Mandera West,Takaba,Bamba Taka,Camel,"[Abortions (Mimba Kutoka), Lamess (Kushindwa kutembea), Aggressiveness (Ukali), Difficulty breathing (Kushindwa Kupumua), Wounds on Legs & mouth, Skin swellings (uvimbe wa ngozi), Swollen glands, Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",78,28,6
2026-08-12,0.0,0.0,Mandera,Mandera South,Kutulo,Malbe ,Sheep,[Diarrhoea (Kuhara)],37,4,1
2026-08-11,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Camel,[Aggressiveness (Ukali)],18,5,1
2026-08-12,36.8646127,1.3380089,Samburu,Samburu North,Angata Nanyokie,Barsaloi ,Goats,[Diarrhoea (Kuhara)],135,2,0
2026-08-07,0.0,0.0,Mandera,Mandera West,Takaba South,Waigadahan,Sheep,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu), Pouring Saliva (Kumwaga mate), Lameness (Kushindwa kutembea), Wounds on Legs & mouth, Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi), Bloody Faeces, Diarrhoea (Kuhara), Vomiting (kutapika), Loss of weight, Others]",80,20,10
2026-08-11,0.0,0.0,Isiolo,Garbatulla,Sericho,badana,Goats,"[Abortions (Mimba Kutoka), Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Discharge from the eyes (Machozi), Others]",230,5,0
2026-08-11,0.0,0.0,Mandera,Mandera West,Dandu,Dandu,Goats,"[Abortions (Mimba Kutoka), Wounds on Legs & mouth, Lameness (Kushindwa kutembea)]",125,85,30
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",50,28,3
2026-08-11,0.0,0.0,Isiolo,Garbatulla,Sericho,badana,Cattle,"[Pouring Saliva (Kumwaga mate), Aggressiveness (Ukali), Lameness (Kushindwa kutembea), Wounds on Legs & mouth, Nasal discharges (Makamasi), Others]",150,20,0
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",26,11,3
2026-08-05,0.0,0.0,Mandera,Mandera West,Dandu,Dandu,Cattle,"[Abortions (Mimba Kutoka), Lameness (Kushindwa kutembea), Wounds on Legs & mouth]",85,25,9
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak,Goats,"[Others, Sudden Death (Kifo cha ghafla)]",300,25,17
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",18,12,2
2026-08-11,0.0,0.0,Isiolo,Garbatulla,Sericho,badana,Cattle,"[Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu), Others]",60,1,0
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",20,11,2
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak,Goats,[Sudden Death (Kifo cha ghafla)],420,32,15
2026-07-24,0.0,0.0,Marsabit,Moyale,Sololo,Halske,Cattle,[Difficulty breathing (Kushindwa Kupumua)],8,1,0
2026-07-27,0.0,0.0,Mandera,Mandera West,Takaba South,Ayan,Camel,[Swollen glands],25,6,1
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",11,8,1
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak ,Goats,[Sudden Death (Kifo cha ghafla)],400,36,20
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",9,9,1
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",8,5,1
2026-08-11,41.8584881,3.9369685,Mandera,Mandera West,Takaba,Ayan Abkuia,Chicken,"[Sudden Death (Kifo cha ghafla), Nasal discharges (Makamasi), Diarrhoea (Kuhara), Loss of weight, Soft shelled eggs, Swollen wattles and comb, Purple discoloration of wattles and combs, Discoloured Faeces]",111,58,19
2026-08-12,40.2249727,3.3950071,Mandera,Mandera West,Takaba South,Didkuro ,Sheep,[Diarrhoea (Kuhara)],20,6,0
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak ,Goats,[Sudden Death (Kifo cha ghafla)],580,52,42
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak ,Goats,[Sudden Death (Kifo cha ghafla)],320,42,18
2026-08-12,40.2249896,3.3950478,Mandera,Mandera West,Takaba South,Didkuro ,Goats,[Diarrhoea (Kuhara)],34,13,3
2026-08-12,40.2250008,3.395039,Mandera,Mandera West,Takaba South,Didkuro ,Sheep,[Vomiting (kutapika)],34,12,3
2026-08-12,40.2250736,3.3950391,Mandera,Mandera West,Takaba South,Didkuro ,Cattle,[Diarrhoea (Kuhara)],25,3,0
2026-08-12,40.2250008,3.395039,Mandera,Mandera West,Takaba South,Didkuro ,Goats,[Nasal discharges (Makamasi)],123,12,3
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak,Goats,[Sudden Death (Kifo cha ghafla)],590,96,42
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak,Goats,[Sudden Death (Kifo cha ghafla)],56,39,18
2026-08-12,40.2249766,3.3950655,Mandera,Mandera West,Takaba South,Didkuro ,Goats,[Skin swellings (uvimbe wa ngozi)],65,13,3
2026-08-12,40.2250719,3.3949637,Mandera,Mandera West,Takaba South,Didkuro ,Camel,[Discharge from the eyes (Machozi)],23,3,0
2026-08-12,40.2249688,3.3950412,Mandera,Mandera West,Takaba South,Didkuro ,Goats,[Nasal discharges (Makamasi)],123,15,3
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak,Goats,[Sudden Death (Kifo cha ghafla)],429,86,15
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak ,Goats,[Sudden Death (Kifo cha ghafla)],520,36,19
2026-08-12,40.2249809,3.395049,Mandera,Mandera West,Takaba South,Didkuro ,Goats,[Pouring Saliva (Kumwaga mate)],123,15,3
2026-08-12,40.2250037,3.3950456,Mandera,Mandera West,Takaba South,Didkuro ,Goats,[Wounds on Legs & mouth],158,13,4
2026-08-12,41.2208763,3.9323777,Mandera,Mandera North,Rhamu,Rhamu ,Cattle,"[Skin swellings (uvimbe wa ngozi), Vomiting (kutapika), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",29,4,0
2026-08-12,40.45915,-0.0331033333333333,Garissa,Fafi,Jarajila,Alinjugur,Cattle,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu)]",100,35,3
2026-08-12,40.2295205,3.3935288,Mandera,Mandera West,Takaba,Bulla Elwka ,Goats,"[Lameness (Kushindwa kutembea), Wounds on Legs & mouth, Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara), Bloody Faeces, Skin swellings (uvimbe wa ngozi)]",45,8,2
2026-08-12,0.0,0.0,Mandera,Mandera South,Elwak South,Elwak,Goats,[Sudden Death (Kifo cha ghafla)],680,52,14
2026-08-12,40.2250285,3.3950289,Mandera,Mandera West,Takaba South,Didkuro ,Cattle,[Bloody Faeces],13,2,0
2026-08-12,41.2208763,3.9323777,Mandera,Mandera North,Rhamu,Rhamu ,Chicken,"[Nasal discharges (Makamasi), Sudden Death (Kifo cha ghafla), Diarrhoea (Kuhara), Loss of weight]",32,7,2
2026-08-12,40.22503,3.3950253,Mandera,Mandera West,Takaba South,Didkuro ,Cattle,[Wounds on Legs & mouth],26,13,3
2026-08-09,40.2307135,3.3922941,Mandera,Mandera West,Takaba,Bulla Qohoti ,Cattle,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Wounds on Legs & mouth, Skin swellings (uvimbe wa ngozi), Nasal discharges (Makamasi), Abortions (Mimba Kutoka)]",60,20,3
2026-08-04,40.2307135,3.3922941,Mandera,Mandera West,Takaba,Bulla Milimani ,Chicken,"[Sudden Death (Kifo cha ghafla), Discoloured Faeces, Loss of weight, Purple discoloration of wattles and combs]",30,9,4
2026-08-12,40.2250137,3.395024,Mandera,Mandera West,Takaba South,Didkuro ,Camel,[Diarrhoea (Kuhara)],23,3,0
2026-08-06,40.8685369,3.5508378,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",201,12,6
2026-08-12,40.2250008,3.395039,Mandera,Mandera West,Takaba South,Didkuro ,Camel,[Nasal discharges (Makamasi)],13,3,0
2026-08-12,0.0,0.0,Mandera,Mandera South,Kutulo,Kutulo ,Camel,[Swollen glands],105,44,8
2026-08-12,40.8653767,3.5522322,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",158,12,4
2026-08-12,41.2208763,3.9323777,Mandera,Mandera North,Rhamu,Rhamu ,Camel,"[Aggressiveness (Ukali), Lamess (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",48,5,0
2026-08-12,40.2250008,3.395039,Mandera,Mandera West,Takaba South,Didkuro ,Camel,[Skin swellings (uvimbe wa ngozi)],35,6,2
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",165,13,3
2026-08-12,41.2208763,3.9323777,Mandera,Mandera North,Rhamu,Rhamu ,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi), Diarrhoea (Kuhara)]",98,11,0
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Sheep,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",196,19,6
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Sheep,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara), Loss of weight]",68,5,1
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",101,9,3
2026-08-12,0.0,0.0,Mandera,Mandera East,Township,BP1,Goats,[Difficulty breathing (Kushindwa Kupumua)],48,3,0
2026-07-28,38.9725133,1.3066279,Isiolo,Merti,Cherub,Basa,Sheep,"[Loss of weight, Difficulty breathing (Kushindwa Kupumua), Lameness (Kushindwa kutembea)]",32,1,0
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Camel,"[Skin swellings (uvimbe wa ngozi), Swollen glands, Discharge from the eyes (Machozi)]",65,6,1
2026-08-12,36.2286723,4.3118065,Marsabit,North Horr,Illeret,Nangolei ,Goats,[Abortions (Mimba Kutoka)],81,3,2
2026-08-06,0.0,0.0,Mandera,Lafey,Lafey,Damasa ,Camel,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",23,2,0
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Swollen glands, Diarrhoea (Kuhara)]",182,11,2
2026-08-12,36.2286723,4.3118065,Marsabit,North Horr,Illeret,Nangolei ,Goats,[Abortions (Mimba Kutoka)],94,4,3
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",106,3,1
2026-08-12,41.218156666666665,3.9329266666666665,Mandera,Mandera North,Rhamu-Dimtu,Yabicho ,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",105,23,12
2026-08-12,40.8688529,3.551066,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",117,6,2
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",25,11,3
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",5,5,1
2026-08-12,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",7,5,1
2026-08-13,0.0,0.0,Mandera,Mandera West,Dandu,Dandu,Goats,"[Abortions (Mimba Kutoka), Wounds on Legs & mouth, Lameness (Kushindwa kutembea), Discharge from the eyes (Machozi)]",235,56,21
2026-07-28,0.0,0.0,Marsabit,Moyale,Uran,Tadi,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua)]",80,5,2
